path	filename	title	authors	year	file_size_bytes
/Users/bustin/Downloads/petase/other/tools/progSol.pdf	progSol.pdf	ProG-SOL: Predicting Protein Solubility Using Protein Embeddings and Dual-Graph Convolutional Networks	"(
    ""Arbortext Publishing Engine""
)"	2025-09-28 22:05:48 +0000	4085986
/Users/bustin/Downloads/petase/other/tools/prostab.pdf	prostab.pdf	ProStab: Prediction of protein stability change upon mutations by protein language and inverse folding models		2025-09-28 21:57:12 +0000	8365740
/Users/bustin/Downloads/petase/other/tools/prostage.pdf	prostage.pdf	ProSTAGE: Predicting Effects of Mutations on Protein Stability by Using Protein Embeddings and Graph Convolutional Networks	"(
    ""Arbortext Publishing Engine""
)"	2025-09-28 22:04:24 +0000	4085701
/Users/bustin/Downloads/petase/other/tools/prothermdb.pdf	prothermdb.pdf		"(
    ""XMLPublish v.3.0 Copyright 1991-2017 Aptara Inc.""
)"	2025-09-28 22:04:54 +0000	1186755
/Users/bustin/Downloads/petase/other/tools/solubility_prediction_review2025.pdf	solubility_prediction_review2025.pdf		"(
    ""Adobe InDesign 20.0 (Windows)""
)"	2025-10-19 08:52:36 +0000	553117
/Users/bustin/Downloads/petase/other/tools/temberture.pdf	temberture.pdf	TemBERTure SI		2025-09-28 21:57:02 +0000	4109060
/Users/bustin/Downloads/petase/other/tools/thlpm.pdf	thlpm.pdf	OP-CBIO230696 1..8	"(
    ""Arbortext Advanced Print Publisher 9.0.114/W""
)"	2025-09-28 22:04:00 +0000	5009771
/Users/bustin/Downloads/petase/other/tools/zeroshot_proteinstability2024.pdf	zeroshot_proteinstability2024.pdf	Zero-shot protein stability prediction by inverse folding models: a free energy interpretation	"(
    ""arXiv GenPDF (tex2pdf:e76afa9)""
)"	2025-11-17 21:54:18 +0000	1347205
/Users/bustin/Downloads/petase/other/tools/zeroshot_rosettafold2023.pdf	zeroshot_rosettafold2023.pdf	Zero‐shot mutation effect prediction on protein stability and function using RoseTTAFold	"(
    ""Arbortext Advanced Print Publisher 9.1.520/W Unicode""
)"	2025-11-17 21:55:18 +0000	713580
/Users/bustin/Downloads/petase/son_rationaleng_2019.pdf	son_rationaleng_2019.pdf	Rational Protein Engineering of Thermo-Stable PETase from Ideonella sakaiensis for Highly Efficient PET Degradation	"(
    ""PTC Arbortext Advanced Print Publisher 11.1.4300/W Library-x64""
)"	2025-10-12 18:13:06 +0000	6292357
/Users/bustin/Downloads/petase/stevensen_stability_2025.pdf	stevensen_stability_2025.pdf	Thermostability and Activity Improvements of PETase from Ideonella sakaiensis	"(
    ""Arbortext Publishing Engine""
)"	2025-10-12 18:12:36 +0000	15463413
/Users/bustin/Downloads/petase/structure_based_learning_shroff.pdf	structure_based_learning_shroff.pdf	A structure-based deep learning framework for protein engineering	"(
    ""PDFsam Basic v3.3.7""
)"	2026-01-17 14:34:24 +0000	2177748
/Users/bustin/Downloads/petase/tournier_2020.pdf	tournier_2020.pdf	An engineered PET depolymerase to break down and recycle plastic bottles	"(
    Springer
)"	2025-10-12 18:12:18 +0000	5674539
/Users/bustin/Downloads/petase/tournier_supp.pdf	tournier_supp.pdf		"(
    ""Adobe InDesign CS6 (Windows)""
)"	2025-10-12 18:11:42 +0000	691936
/Users/bustin/Downloads/petase/vongsouthi_ancestral_2025.pdf	vongsouthi_ancestral_2025.pdf	Ancestral reconstruction of polyethylene terephthalate degrading cutinases reveals a rugged and unexplored sequence-fitness landscape	"(
    ""Adobe InDesign 19.5 (Windows)""
)"	2025-10-12 18:12:38 +0000	6935764
/Users/bustin/Downloads/petase/wang_eng_2024.pdf	wang_eng_2024.pdf	Molecular engineering of PETase for efficient PET biodegradation	"(
    Elsevier
)"	2025-08-11 21:31:34 +0000	9538912
/Users/bustin/Downloads/petase/wittman_2021.pdf	wittman_2021.pdf	Informed training set design enables efficient machine learning-assisted directed protein evolution	"(
    Elsevier
)"	2026-01-19 21:27:11 +0000	4758736
/Users/bustin/Downloads/petase/wu_PLMpet_2025.pdf	wu_PLMpet_2025.pdf	Harnessing protein language model for structure-based discovery of highly efficient and robust PET hydrolases	"(
    Springer
)"	2025-10-12 18:13:04 +0000	4391740
